2016/1/3,1,1,1,normal,normal,info,14,葡超,2016/1/4 1:00,里奥阿维,通德拉,里奥阿维,通德拉,1.48,3.55,6,2.7,3.2,2.25,-1,2:3,2,3,0,0
2016/1/3,1,1,1,normal,normal,info,15,西甲,2016/1/4 1:15,毕尔巴鄂竞技,拉斯帕尔马斯,毕尔巴鄂,拉斯帕尔马斯,1.3,4.4,7.5,2.02,3.55,2.7,-1,2:2,2,2,1,0
2016/1/3,1,1,1,normal,normal,info,16,西甲,2016/1/4 1:15,拉科鲁尼亚,比利亚雷亚尔,拉科鲁尼亚,比利亚雷亚尔,2.41,3.1,2.59,1.36,4.2,6.4,1,1:2,1,2,0,1
2016/1/3,1,1,1,normal,normal,info,17,西甲,2016/1/4 3:30,巴伦西亚,皇家马德里,巴伦西亚,皇家马德里,5.5,4.4,1.4,2.45,3.6,2.27,1,2:2,2,2,1,3
2016/1/3,1,1,1,normal,normal,info,18,法国杯,2016/1/4 3:45,卡昂,马赛,卡昂,马赛,2.75,3.05,2.31,1.45,4,5.3,1,0:0,0,0,1,3
2016/1/4,1,1,1,normal,normal,info,1,西甲,2016/1/5 3:30,希洪竞技,赫塔费,希洪竞技,赫塔菲,2.08,3.05,3.18,4.7,3.65,1.56,-1,1:2,1,2,0,0
2016/1/4,1,1,1,normal,normal,info,2,法国杯,2016/1/5 3:45,尼斯,雷恩,尼斯,雷恩,2.08,3.1,3.12,4.5,3.75,1.56,-1,1:1,1,1,1,0
2016/1/5,1,1,1,normal,normal,info,1,意甲,2016/1/6 3:45,热那亚,桑普多利亚,热那亚,桑普多利亚,2.03,3.15,3.2,4.35,3.7,1.59,-1,2:3,2,3,0,0
2016/1/5,1,1,1,normal,normal,info,2,英联杯,2016/1/6 4:00,斯托克城,利物浦,斯托克城,利物浦,2.98,3,2.2,1.5,3.8,5,1,0:1,0,1,0,1
2016/1/6,1,1,1,normal,normal,info,1,国王杯,2016/1/6 19:00,毕尔巴鄂竞技,比利亚雷亚尔,毕尔巴鄂,比利亚雷亚尔,1.7,3.4,4.15,3.3,3.4,1.88,-1,3:2,3,2,3,1
2016/1/6,1,1,1,normal,normal,info,2,意甲,2016/1/6 19:30,乌迪内斯,亚特兰大,乌迪内斯,亚特兰大,1.97,3.1,3.4,4.15,3.7,1.62,-1,2:1,2,1,3,1
2016/1/6,1,1,1,normal,normal,info,3,意甲,2016/1/6 22:00,切沃,罗马,切沃,罗马,3,3.05,2.16,1.52,3.8,4.8,1,3:3,3,3,1,3
2016/1/6,1,1,1,normal,normal,info,4,意甲,2016/1/6 22:00,AC米兰,博洛尼亚,AC米兰,博洛尼亚,1.39,3.9,6.75,2.37,3.3,2.48,-1,0:1,0,1,0,0
2016/1/6,1,1,1,normal,normal,info,5,意甲,2016/1/6 22:00,尤文图斯,维罗纳,尤文图斯,维罗纳,1.09,6.75,17,1.48,4,4.9,-1,3:0,3,0,3,3
2016/1/6,1,1,1,normal,normal,info,6,意甲,2016/1/6 22:00,拉齐奥,卡尔皮,拉齐奥,卡尔皮,1.32,4.3,7.5,2.14,3.35,2.75,-1,0:0,0,0,1,0
2016/1/6,1,1,1,normal,normal,info,7,意甲,2016/1/6 22:00,巴勒莫,佛罗伦萨,巴勒莫,佛罗伦萨,4.4,3.55,1.63,1.97,3.45,3.02,1,1:3,1,3,0,0
2016/1/6,1,1,1,normal,normal,info,8,意甲,2016/1/6 22:00,萨索洛,弗洛西诺内,莎索罗,弗洛辛诺内,1.32,4.3,7.45,2.12,3.4,2.75,-1,2:2,2,2,1,0
2016/1/6,1,1,1,normal,normal,info,9,国王杯,2016/1/6 23:00,米兰德斯,拉科鲁尼亚,米兰迪斯,拉科鲁尼亚,2.42,3,2.66,1.34,4.25,6.75,1,1:1,1,1,1,3
2016/1/6,1,1,1,normal,normal,info,10,国王杯,2016/1/6 23:00,巴伦西亚,格拉纳达CF,巴伦西亚,格兰纳达,1.56,3.55,4.95,2.8,3.45,2.08,-1,4:0,4,0,3,3
2016/1/6,1,1,1,normal,normal,info,11,葡超,2016/1/6 23:00,马德拉,博阿维斯塔,马德拉,博阿维斯塔,2.25,2.85,3.05,5.15,3.85,1.48,-1,1:0,1,0,3,1
2016/1/6,1,1,1,normal,normal,info,12,葡超,2016/1/7 0:00,通德拉,费雷拉,通德拉,费雷拉,3.3,2.95,2.08,1.56,3.7,4.6,1,0:2,0,2,0,0
2016/1/6,1,1,1,normal,normal,info,13,葡超,2016/1/7 0:00,阿罗卡,埃斯托里尔,阿鲁卡,伊斯托里尔,2.14,2.95,3.15,4.8,3.75,1.53,-1,1:0,1,0,3,1
2016/1/6,1,1,1,normal,normal,info,14,葡超,2016/1/7 0:15,摩雷伦斯,吉马良斯,摩里伦斯,甘马雷斯,2.4,2.92,2.75,5.7,4,1.42,-1,3:4,3,4,0,0
2016/1/6,1,1,1,normal,normal,info,15,意甲,2016/1/7 1:00,恩波利,国际米兰,恩波利,国际米兰,3.25,3.17,2,1.61,3.65,4.3,1,0:1,0,1,0,1
2016/1/6,1,1,1,normal,normal,info,16,国王杯,2016/1/7 1:15,皇家贝蒂斯,塞维利亚,皇家贝蒂斯,塞维利亚,3.8,3.5,1.74,1.83,3.55,3.35,1,0:2,0,2,0,0
2016/1/6,1,1,1,normal,normal,info,17,葡超,2016/1/7 2:00,比兰尼塞斯,葡萄牙国民,比兰伦斯,国民队,2.45,2.95,2.65,5.85,4.1,1.4,-1,2:2,2,2,1,0
2016/1/6,1,1,1,normal,normal,info,18,葡超,2016/1/7 2:15,布拉加,科英布拉大学,布拉加,科英布拉大学,1.24,4.6,10,1.9,3.5,3.18,-1,3:0,3,0,3,3
2016/1/6,1,1,1,normal,normal,info,19,葡超,2016/1/7 3:00,本菲卡,马里迪莫,本菲卡,马里迪莫,1.23,4.7,10.2,1.79,3.8,3.25,-1,6:0,6,0,3,3
2016/1/6,1,,1,未开售,normal,info,20,国王杯,2016/1/7 3:30,巴塞罗那,西班牙人,巴塞罗那,西班牙人,0,0,0,1.6,4.3,3.7,-2,4:1,4,1,3,3
2016/1/6,1,1,1,normal,normal,info,21,意甲,2016/1/7 3:45,那不勒斯,都灵,那不勒斯,都灵,1.3,4.5,7.6,2.03,3.5,2.85,-1,2:1,2,1,3,1
2016/1/6,1,1,1,normal,normal,info,22,英联杯,2016/1/7 4:00,埃弗顿,曼彻斯特城,埃弗顿,曼城,3.4,3.45,1.85,1.72,3.8,3.55,1,2:1,2,1,3,3
2016/1/6,1,1,1,normal,normal,info,23,葡超,2016/1/7 4:15,波尔图,里奥阿维,波尔图,里奥阿维,1.11,6.1,17,1.53,3.9,4.55,-1,1:1,1,1,1,0
2016/1/6,1,1,1,normal,normal,info,24,葡超,2016/1/7 4:15,塞图巴尔,里斯本竞技,塞图巴尔,里斯本竞技,7.8,4.3,1.31,2.8,3.55,2.04,1,0:6,0,6,0,0
2016/1/6,1,1,1,normal,normal,info,25,国王杯,2016/1/7 5:05,巴列卡诺,马德里竞技,巴列卡诺,马德里竞技,5.85,3.6,1.48,2.25,3.2,2.7,1,1:1,1,1,1,3
2016/1/7,1,1,1,normal,normal,info,1,国王杯,2016/1/8 3:30,加的斯,维戈塞尔塔,卡迪斯,塞尔塔,4,3.45,1.71,1.86,3.55,3.25,1,0:3,0,3,0,0
2016/1/7,1,1,1,normal,normal,info,2,国王杯,2016/1/8 3:30,埃瓦尔,拉斯帕尔马斯,埃瓦尔,拉斯帕尔马斯,1.7,3.3,4.35,3.4,3.3,1.88,-1,2:3,2,3,0,0
2016/1/7,1,1,1,normal,normal,info,3,英甲,2016/1/8 3:45,维冈竞技,吉灵汉姆,维冈竞技,吉灵汉姆,1.75,3.4,3.86,3.32,3.6,1.82,-1,3:2,3,2,3,1
2016/1/8,1,1,1,normal,normal,info,1,澳超,2016/1/8 16:40,中央海岸水手,墨尔本胜利,中央海岸水手,墨尔本胜利,6.45,4.6,1.33,2.71,3.65,2.06,1,3:3,3,3,1,3
2016/1/8,1,1,1,normal,normal,info,17,球会友谊,2016/1/8 22:30,奈梅亨,兹沃勒,奈梅亨,泽沃勒,2.32,3.5,2.45,1.4,4.4,5.35,1,3:1,3,1,3,3
2016/1/8,1,1,1,normal,normal,info,2,球会友谊,2016/1/9 1:00,科特布斯,沃尔夫斯堡,科特布斯,沃尔夫斯堡,5.95,4.65,1.35,2.62,3.7,2.1,1,0:2,0,2,0,0
2016/1/8,1,1,1,normal,normal,info,3,法乙,2016/1/9 3:00,阿雅克肖,勒阿弗尔,阿雅克肖,勒阿弗尔,2.39,2.65,3.05,6,3.9,1.42,-1,1:1,1,1,1,0
2016/1/8,1,1,1,normal,normal,info,4,法乙,2016/1/9 3:00,欧塞尔,瓦朗谢纳,欧塞尔,瓦朗谢纳,1.67,3,5.2,3.35,3.25,1.91,-1,1:1,1,1,1,0
2016/1/8,1,1,1,normal,normal,info,5,法乙,2016/1/9 3:00,南锡,拉瓦勒,南锡,拉瓦勒,1.33,3.75,9.5,2.25,3.2,2.7,-1,1:0,1,0,3,1
2016/1/8,1,1,1,normal,normal,info,6,法乙,2016/1/9 3:00,布尔格,克雷泰伊,布尔格,克雷泰伊,1.69,3.3,4.4,3.2,3.5,1.89,-1,5:1,5,1,3,3
2016/1/8,1,1,1,normal,normal,info,7,法乙,2016/1/9 3:00,尼奥尔,第戎,尼奥尔,第戎,2.75,2.72,2.55,1.37,4.15,6.3,1,2:2,2,2,1,3
2016/1/8,1,1,1,normal,normal,info,8,法乙,2016/1/9 3:00,克莱蒙,伊维恩,克莱蒙特,伊维恩,1.83,2.9,4.3,3.8,3.45,1.74,-1,4:1,4,1,3,3
2016/1/8,1,1,1,normal,normal,info,9,法乙,2016/1/9 3:00,尼姆,布雷斯特,尼姆,布雷斯特,2.42,2.75,2.88,5.9,4,1.41,-1,2:0,2,0,3,3
